Invoice/Item Number,Date,Store Number,Store Name,Address,City,Zip Code,Store Location,County,Category,Category Name,Vendor Number,Vendor Name,Item Number,Item Description,Pack,Bottle Volume (ml),State Bottle Cost,State Bottle Retail,Bottles Sold,Sale (Dollars),Volume Sold (Liters),Volume Sold (Gallons)
INV-82670200012,2025-05-19,4829,CENTRAL CITY 2,1501 MICHIGAN AVE,DES MOINES,50314.0,POINT (-93.61378 41.60575),POLK,1062100.0,GOLD RUM,35.0,BACARDI USA INC,43519,HAVANA CLUB ANEJO CLASICO,12.0,750.0,11.5,17.25,12.0,207.0,9.0,2.37
INV-82667700022,2025-05-19,4057,TEQUILA'S LIQUOR STORE,1434 DES MOINES ST STE 5,DES MOINES,50316.0,POINT (-93.5971 41.59528),POLK,1022200.0,100% AGAVE TEQUILA,395.0,PROXIMO,87511,1800 SILVER,6.0,1000.0,19.0,28.5,2.0,57.0,2.0,0.52
INV-82697600100,2025-05-19,2675,HY-VEE #2 / CORALVILLE,3285 CROSSPARK RD,CORALVILLE,52241.0,POINT (-91.6047 41.72224),JOHNSON,1081100.0,COFFEE LIQUEURS,370.0,PERNOD RICARD USA,67526,KAHLUA COFFEE,12.0,750.0,13.99,20.99,12.0,251.88,9.0,2.37
INV-82698100009,2025-05-19,5546,CASEY'S GENERAL STORE #2341 / NEWTON,3104 1ST AVE E,NEWTON,50208.0,POINT (-93.01398 41.69917),JASPER,1062400.0,SPICED RUM,260.0,DIAGEO AMERICAS,43331,CAPTAIN MORGAN ORIGINAL SPICED MINI,12.0,50.0,4.8,7.2,4.0,28.8,0.2,0.05
INV-82715200006,2025-05-19,5548,CASEY'S GENERAL STORE #2628 / LAKE CITY,1001 W MAIN ST,LAKE CITY,51449.0,POINT (-94.7443 42.26733),CALHOUN,1012100.0,CANADIAN WHISKIES,260.0,DIAGEO AMERICAS,11294,CROWN ROYAL,24.0,375.0,8.49,12.74,12.0,152.88,4.5,1.18
INV-82713800003,2025-05-19,5326,ALS LIQUOR,215 W. MILWAUKEE AVE,STORM LAKE,50588.0,POINT (-95.20241 42.64766),BUENA VISTA,1012400.0,IRISH WHISKIES,370.0,PERNOD RICARD USA,15621,JAMESON MINI,12.0,50.0,13.2,19.8,2.0,39.6,0.1,0.02
INV-82699500056,2025-05-19,5054,CORK 'N BOTTLE / MANCHESTER,900 E MAIN ST,MANCHESTER,52087.0,POINT (-91.44506 42.48406),DELAWARE,1082100.0,IMPORTED CORDIALS & LIQUEURS,35.0,BACARDI USA INC,66836,ST GERMAIN,6.0,750.0,20.0,30.0,1.0,30.0,0.75,0.19
INV-82709500005,2025-05-19,5760,CASEY'S GENERAL STORE #72 / TIPTON,1107 CEDAR ST,TIPTON,52772.0,POINT (-91.12841 41.77751),CEDAR,1011200.0,STRAIGHT BOURBON WHISKIES,65.0,JIM BEAM BRANDS,19061,JIM BEAM MINI,12.0,50.0,7.0,10.5,12.0,126.0,0.6,0.15
INV-82697900001,2025-05-19,5138,KELLOGG COUNTRY STORE,"103, BLAIR ST",KELLOGG,50135.0,POINT (-92.9031 41.71438),JASPER,1062500.0,FLAVORED RUM,260.0,DIAGEO AMERICAS,102543,CAPTAIN MORGAN SWEET CHILI LIME MINI,12.0,50.0,4.8,7.2,1.0,7.2,0.05,0.01
INV-82714300014,2025-05-19,10514,KWIK STAR #1295 / STORM LAKE,1317 EAST LAKESHORE DRIVE,STORM LAKE,50588.0,POINT (-95.18394 42.63433),BUENA VISTA,1031100.0,AMERICAN VODKAS,301.0,FIFTH GENERATION INC,38176,TITOS HANDMADE VODKA,12.0,750.0,10.0,15.0,12.0,180.0,9.0,2.37
INV-82668000023,2025-05-19,4169,SUPER QUICK 2 / HUBBELL,1824 HUBBELL AVE,DES MOINES,50317.0,POINT (-93.58672 41.59619),POLK,1032100.0,IMPORTED VODKAS,370.0,PERNOD RICARD USA,34004,ABSOLUT SWEDISH VODKA 80PRF,24.0,375.0,4.99,7.49,4.0,29.96,1.5,0.39
INV-82683500032,2025-05-19,6119,ALLCOOL LIQUORS / WDM,5904 ASHWORTH RD,WEST DES MOINES,50266.0,POINT (-93.78872 41.584),POLK,1012200.0,SCOTCH WHISKIES,260.0,DIAGEO AMERICAS,5347,JOHNNIE WALKER RED,12.0,1000.0,17.49,26.24,2.0,52.48,2.0,0.52
INV-82703900015,2025-05-19,2573,HY-VEE FOOD STORE / MUSCATINE,2400 2ND AVE,MUSCATINE,52761.0,POINT (-91.0365 41.4508),MUSCATINE,1012400.0,IRISH WHISKIES,370.0,PERNOD RICARD USA,15626,JAMESON,12.0,750.0,17.49,26.24,12.0,314.88,9.0,2.37
INV-82672400005,2025-05-19,2561,HY-VEE FOOD STORE (1148) / FLEUR / DSM,4605 FLEUR DRIVE,DES MOINES,50321.0,POINT (-93.64348 41.5422),POLK,1012100.0,CANADIAN WHISKIES,260.0,DIAGEO AMERICAS,11290,CROWN ROYAL MINI,10.0,50.0,5.76,8.64,20.0,172.8,1.0,0.26
INV-82675600070,2025-05-19,6236,WESTSIDE SPIRITS / CEDAR RAPIDS,3330 16TH AVE. SW,CEDAR RAPIDS,52404.0,POINT (-91.71556 41.96385),LINN,1032100.0,IMPORTED VODKAS,240.0,WILLIAM GRANT & SONS INC,34753,REYKA VODKA,6.0,750.0,11.5,17.25,2.0,34.5,1.5,0.39
INV-82674600006,2025-05-19,5813,CASEY'S GENERAL STORE #2791 / CEDAR RAPIDS,9125 ATLANTIC DR SW,CEDAR RAPIDS,52404.0,POINT (-91.6793 41.89116),LINN,1012100.0,CANADIAN WHISKIES,260.0,DIAGEO AMERICAS,11290,CROWN ROYAL MINI,10.0,50.0,5.76,8.64,3.0,25.92,0.15,0.03
INV-82667300017,2025-05-19,5443,1ST STOP BEVERAGE SHOP,2839 EAST UNIVERSITY AVE.,DES MOINES,50317.0,POINT (-93.56146 41.60027),POLK,1031100.0,AMERICAN VODKAS,300.0,MCCORMICK DISTILLING CO.,36904,MCCORMICK 80PRF VODKA PET,24.0,375.0,1.84,2.76,48.0,132.48,18.0,4.75
INV-82668500020,2025-05-19,4997,DOWNTOWN PANTRY,"218, 6TH AVE #101",DES MOINES,50309.0,POINT (-93.62452 41.58565),POLK,1062500.0,FLAVORED RUM,35.0,BACARDI USA INC,43051,BACARDI DRAGON BERRY,12.0,750.0,8.99,13.49,2.0,26.98,1.5,0.39
INV-82708600002,2025-05-19,5804,CASEY'S GENERAL STORE #2030 / CLINTON,1336 CAMANCHE AVE,CLINTON,52732.0,POINT (-90.20072 41.83077),CLINTON,1012100.0,CANADIAN WHISKIES,260.0,DIAGEO AMERICAS,10807,CROWN ROYAL REGAL APPLE,12.0,750.0,17.49,26.24,12.0,314.88,9.0,2.37
INV-82676300007,2025-05-19,4956,THE COOLER,"4920, JOHNSON AVE NW",CEDAR RAPIDS,52405.0,POINT (-91.7343 41.96805),LINN,1011200.0,STRAIGHT BOURBON WHISKIES,65.0,JIM BEAM BRANDS,19061,JIM BEAM MINI,12.0,50.0,7.0,10.5,2.0,21.0,0.1,0.02
INV-82695600049,2025-05-19,2614,HY-VEE #3 FOOD & DRUGSTORE / DAVENPORT,1823 E KIMBERLY RD,DAVENPORT,52807.0,POINT (-90.54887 41.55535),SCOTT,1062100.0,GOLD RUM,35.0,BACARDI USA INC,43038,BACARDI GOLD,6.0,1750.0,14.99,22.49,6.0,134.94,10.5,2.77
INV-82701400031,2025-05-19,4536,CASEY'S GENERAL STORE #2420 / DUBUQUE,2699 ROCKDALE,DUBUQUE,52003.0,POINT (-90.67829 42.45515),DUBUQUE,1081600.0,WHISKEY LIQUEUR,421.0,SAZERAC COMPANY  INC,64870,FIREBALL CINNAMON WHISKEY,48.0,100.0,1.0,1.5,96.0,144.0,9.6,2.53
INV-82674600011,2025-05-19,5813,CASEY'S GENERAL STORE #2791 / CEDAR RAPIDS,9125 ATLANTIC DR SW,CEDAR RAPIDS,52404.0,POINT (-91.6793 41.89116),LINN,1011100.0,BLENDED WHISKIES,260.0,DIAGEO AMERICAS,25604,SEAGRAMS 7 CROWN,12.0,375.0,3.5,5.25,5.0,26.25,1.87,0.49
INV-82689900041,2025-05-19,2635,HY-VEE #4 / DAVENPORT,4064 E 53RD ST,DAVENPORT,52807.0,POINT (-90.5139 41.57692),SCOTT,1031100.0,AMERICAN VODKAS,322.0,USDP / UNITED STATES DISTILLED PRODUCTS CO,37348,PHILLIPS VODKA,6.0,1750.0,7.67,11.51,6.0,69.06,10.5,2.77
INV-82687100073,2025-05-19,3773,BENZ DISTRIBUTING,501 7TH AVE SE,CEDAR RAPIDS,52401.0,POINT (-91.65977 41.9756),LINN,1022200.0,100% AGAVE TEQUILA,260.0,DIAGEO AMERICAS,89175,DON JULIO ANEJO,6.0,750.0,35.99,53.99,12.0,647.88,9.0,2.37
INV-82688100040,2025-05-19,6233,QUICK STOP / CEDAR RAPIDS,1430 1ST AVE NE,CEDAR RAPIDS,52402.0,POINT (-91.65262 41.98795),LINN,1081400.0,AMERICAN SCHNAPPS,434.0,LUXCO INC,80574,ARROW PEPPERMINT SCHNAPPS,24.0,375.0,2.4,3.6,24.0,86.4,9.0,2.37
INV-82691900003,2025-05-19,10323,TOBACCO 4 LESS / DAVENPORT,3545 EASTERN AVENUE,DAVENPORT,52807.0,POINT (-90.55103 41.55643),SCOTT,1031100.0,AMERICAN VODKAS,297.0,LAIRD & COMPANY,35926,FIVE O'CLOCK VODKA PET,12.0,750.0,3.52,5.28,12.0,63.36,9.0,2.37
INV-82687000011,2025-05-19,3773,BENZ DISTRIBUTING,501 7TH AVE SE,CEDAR RAPIDS,52401.0,POINT (-91.65977 41.9756),LINN,1022200.0,100% AGAVE TEQUILA,260.0,DIAGEO AMERICAS,85425,CASAMIGOS CRISTALINO,6.0,750.0,28.49,42.74,3.0,128.22,2.25,0.59
INV-82697600021,2025-05-19,2675,HY-VEE #2 / CORALVILLE,3285 CROSSPARK RD,CORALVILLE,52241.0,POINT (-91.6047 41.72224),JOHNSON,1011200.0,STRAIGHT BOURBON WHISKIES,619.0,CAMPARI AMERICA,22158,WILD TURKEY 101,6.0,1750.0,27.5,41.25,12.0,495.0,21.0,5.54
INV-82674700006,2025-05-19,5417,CASEY'S GENERAL STORE # 2792/CEDAR RAPIDS,9001 6TH STREET SW,CEDAR RAPIDS,52404.0,POINT (-91.67544 41.88928),LINN,1012100.0,CANADIAN WHISKIES,260.0,DIAGEO AMERICAS,11296,CROWN ROYAL,12.0,750.0,17.49,26.24,3.0,78.72,2.25,0.59
INV-82705000024,2025-05-19,5091,KUM & GO #1436 / MUSCATINE,416 CEDAR ST,MUSCATINE,52671.0,POINT (-91.04616 41.42511),MUSCATINE,1031100.0,AMERICAN VODKAS,260.0,DIAGEO AMERICAS,37991,SMIRNOFF 80PRF MINI,12.0,50.0,4.61,6.92,1.0,6.92,0.05,0.01
INV-82676300010,2025-05-19,4956,THE COOLER,"4920, JOHNSON AVE NW",CEDAR RAPIDS,52405.0,POINT (-91.7343 41.96805),LINN,1701100.0,TEMPORARY & SPECIALTY PACKAGES,370.0,PERNOD RICARD USA,33561,ABSOLUT COLORS,12.0,750.0,6.99,10.49,3.0,31.47,2.25,0.59
INV-82678400038,2025-05-19,2633,HY-VEE #3 / BDI / DES MOINES,3221 SE 14TH ST,DES MOINES,50320.0,POINT (-93.59524 41.55472),POLK,1041100.0,AMERICAN DRY GINS,229.0,DEHNER DISTILLERY,30305,GOTCHA GIN,12.0,1000.0,3.5,5.25,12.0,63.0,12.0,3.17
INV-82692300037,2025-05-19,10165,SUPER MARKET / DAVENPORT,6723 NORTHWEST BOULEVARD,DAVENPORT,52806.0,POINT (-90.6089 41.58923),SCOTT,1032200.0,IMPORTED FLAVORED VODKA,65.0,JIM BEAM BRANDS,34395,EFFEN CUCUMBER,6.0,750.0,12.5,18.75,1.0,18.75,0.75,0.19
INV-82680600020,2025-05-19,5092,KUM & GO #3035 / WEST DES MOINES,7265 VISTA DR,WEST DES MOINES,50265.0,POINT (-93.80786 41.58935),POLK,1031100.0,AMERICAN VODKAS,301.0,FIFTH GENERATION INC,38178,TITOS HANDMADE VODKA,6.0,1750.0,19.0,28.5,1.0,28.5,1.75,0.46
INV-82686200030,2025-05-19,3917,SMOKIN' JOE'S #2 TOBACCO AND LIQUOR OUTLET,1606 W LOCUST ST,DAVENPORT,52804.0,POINT (-90.59903 41.53824),SCOTT,1031100.0,AMERICAN VODKAS,421.0,SAZERAC COMPANY  INC,36978,NIKOLAI VODKA,6.0,1750.0,7.06,10.59,6.0,63.54,10.5,2.77
INV-82700700064,2025-05-19,2465,SID'S BEVERAGE SHOP,2727 DODGE ST,DUBUQUE,52003.0,POINT (-90.70516 42.49183),DUBUQUE,1022100.0,MIXTO TEQUILA,395.0,PROXIMO,87409,JOSE CUERVO ESPECIAL SILVER,12.0,1000.0,15.0,22.5,12.0,270.0,12.0,3.17
INV-82687100065,2025-05-19,3773,BENZ DISTRIBUTING,501 7TH AVE SE,CEDAR RAPIDS,52401.0,POINT (-91.65977 41.9756),LINN,1022200.0,100% AGAVE TEQUILA,260.0,DIAGEO AMERICAS,87280,CASAMIGOS BLANCO,6.0,750.0,27.49,41.24,90.0,3711.6,67.5,17.83
INV-82702000001,2025-05-19,4962,HILLTOP GROCERY,1312 HARRISON ST,DAVENPORT,52803.0,POINT (-90.57754 41.53322),SCOTT,1022200.0,100% AGAVE TEQUILA,395.0,PROXIMO,964931,1800 COCONUT,24.0,200.0,5.67,8.51,48.0,408.48,9.6,2.53
INV-82672400038,2025-05-19,2561,HY-VEE FOOD STORE (1148) / FLEUR / DSM,4605 FLEUR DRIVE,DES MOINES,50321.0,POINT (-93.64348 41.5422),POLK,1042100.0,IMPORTED DRY GINS,260.0,DIAGEO AMERICAS,28866,TANQUERAY GIN,12.0,750.0,14.49,21.74,12.0,260.88,9.0,2.37
INV-82705100031,2025-05-19,2662,HY-VEE WINE & SPIRITS / MUSCATINE,"522 MULBERRY, SUITE A",MUSCATINE,52761.0,POINT (-91.04435 41.42662),MUSCATINE,1031100.0,AMERICAN VODKAS,205.0,E & J GALLO WINERY,36971,NEW AMSTERDAM 80PRF,6.0,1750.0,11.5,17.25,6.0,103.5,10.5,2.77
INV-82699300007,2025-05-19,6189,HY-VEE DOLLAR FRESH / MANCHESTER,1080 W MAIN ST.,MANCHESTER,52057.0,POINT (-91.47212 42.48324),DELAWARE,1012100.0,CANADIAN WHISKIES,421.0,SAZERAC COMPANY  INC,12888,RICH & RARE,6.0,1750.0,8.72,13.08,6.0,78.48,10.5,2.77
INV-82680900059,2025-05-19,2648,HY-VEE #4 / WDM,555 S 51ST ST,WEST DES MOINES,50265.0,POINT (-93.77432 41.56089),POLK,1071000.0,COCKTAILS/RTD,421.0,SAZERAC COMPANY  INC,57376,BUZZBALLZ BERRY CHERRY LIMEADE,3.0,1750.0,10.0,15.0,3.0,45.0,5.25,1.38
INV-82674200012,2025-05-19,4787,380BP / SWISHER,2722 NE 120TH ST,SWISHER,52338.0,POINT (-91.66457 41.84872),JOHNSON,1081600.0,WHISKEY LIQUEUR,421.0,SAZERAC COMPANY  INC,64870,FIREBALL CINNAMON WHISKEY,48.0,100.0,1.0,1.5,48.0,72.0,4.8,1.26
INV-82678400070,2025-05-19,2633,HY-VEE #3 / BDI / DES MOINES,3221 SE 14TH ST,DES MOINES,50320.0,POINT (-93.59524 41.55472),POLK,1031200.0,AMERICAN FLAVORED VODKA,259.0,HEAVEN HILL BRANDS,41316,BURNETTS RASPBERRY,12.0,750.0,5.0,7.5,12.0,90.0,9.0,2.37
INV-82703300013,2025-05-19,4552,CASEY'S GENERAL STORE #2493 / BUFFALO,222 W FRONT ST,BUFFALO,52728.0,POINT (-90.71851 41.45595),SCOTT,1022100.0,MIXTO TEQUILA,395.0,PROXIMO,87408,JOSE CUERVO ESPECIAL SILVER,12.0,750.0,12.0,18.0,2.0,36.0,1.5,0.39
INV-82689400025,2025-05-19,10121,BIG 10 MART #18 / DAVENPORT,5310 CORPORATE PARK DRIVE,DAVENPORT,52807.0,POINT (-90.51747 41.57535),SCOTT,1062200.0,WHITE RUM,35.0,BACARDI USA INC,43121,BACARDI SUPERIOR MINI,12.0,50.0,5.54,8.31,1.0,8.31,0.05,0.01
INV-82703500008,2025-05-19,4967,JEFF'S MARKET / BLUE GRASS,"102, W MAYNE ST",BLUE GRASS,52726.0,POINT (-90.76599 41.5094),SCOTT,1011200.0,STRAIGHT BOURBON WHISKIES,65.0,JIM BEAM BRANDS,19475,MAKERS MARK REPLICA,12.0,375.0,10.0,15.0,2.0,30.0,0.75,0.19
INV-82692300087,2025-05-19,10165,SUPER MARKET / DAVENPORT,6723 NORTHWEST BOULEVARD,DAVENPORT,52806.0,POINT (-90.6089 41.58923),SCOTT,1081600.0,WHISKEY LIQUEUR,421.0,SAZERAC COMPANY  INC,64864,FIREBALL CINNAMON WHISKEY,24.0,375.0,5.33,8.0,24.0,192.0,9.0,2.37
INV-82695600044,2025-05-19,2614,HY-VEE #3 FOOD & DRUGSTORE / DAVENPORT,1823 E KIMBERLY RD,DAVENPORT,52807.0,POINT (-90.54887 41.55535),SCOTT,1032200.0,IMPORTED FLAVORED VODKA,277.0,STOLI GROUP,36808,STOLICHNAYA CUCUMBER,12.0,750.0,9.99,14.99,3.0,44.97,2.25,0.59
INV-82711400018,2025-05-19,5205,GLIDDEN GROCERY,201 IDAHO ST,GLIDDEN,51443.0,POINT (-94.72891 42.05687),CARROLL,1062400.0,SPICED RUM,260.0,DIAGEO AMERICAS,43333,CAPTAIN MORGAN ORIGINAL SPICED PET,48.0,200.0,3.24,4.86,6.0,29.16,1.2,0.31
INV-82684400008,2025-05-19,10287,BREW OIL #80 / WEST DES MOINES,136 1ST STREET,WEST DES MOINES,50265.0,POINT (-93.70375 41.57074),POLK,1041100.0,AMERICAN DRY GINS,434.0,LUXCO INC,31656,PARAMOUNT GIN,12.0,750.0,3.75,5.63,2.0,11.26,1.5,0.39
INV-82670900021,2025-05-19,2548,HY-VEE FOOD STORE (1011) / ALTOONA,100 8TH STREET SW,ALTOONA,50009.0,POINT (-93.46496 41.64404),POLK,1081500.0,TRIPLE SEC,65.0,JIM BEAM BRANDS,86112,DEKUYPER TRIPLE SEC,12.0,1000.0,2.33,3.5,12.0,42.0,12.0,3.17
INV-82708300015,2025-05-19,10157,SA TOBACCO LIQUOR MART / CLINTON,320 N 4TH ST,CLINTON,52732.0,POINT (-90.19323 41.84832),CLINTON,1022200.0,100% AGAVE TEQUILA,35.0,BACARDI USA INC,88296,PATRON SILVER,12.0,750.0,24.99,37.49,12.0,449.88,9.0,2.37
INV-82685100004,2025-05-19,5846,ROCKINGHAM LIQUOR - DAVENPORT,2423 ROCKINGHAM ROAD,DAVENPORT,52802.0,POINT (-90.61345 41.51414),SCOTT,1012100.0,CANADIAN WHISKIES,259.0,HEAVEN HILL BRANDS,11774,BLACK VELVET,24.0,375.0,3.25,4.88,24.0,117.12,9.0,2.37
INV-82701100026,2025-05-19,6069,BIG 10 MART #12 / DUBUQUE,405 RHOMBERG,DUBUQUE,52001.0,POINT (-90.66639 42.51281),DUBUQUE,1062400.0,SPICED RUM,260.0,DIAGEO AMERICAS,43333,CAPTAIN MORGAN ORIGINAL SPICED PET,48.0,200.0,3.24,4.86,4.0,19.44,0.8,0.21
INV-82695500072,2025-05-19,2670,HY-VEE FOOD STORE / CORALVILLE,2004 8TH  ST,CORALVILLE,52241.0,POINT (-91.592 41.68238),JOHNSON,1082100.0,IMPORTED CORDIALS & LIQUEURS,389.0,REMY COINTREAU USA INC,64776,COINTREAU LIQUEUR,12.0,750.0,22.98,34.47,12.0,413.64,9.0,2.37
INV-82704000017,2025-05-19,3563,WAL-MART 0559 / MUSCATINE,3003 NORTH HIGHWAY 61,MUSCATINE,52761.0,POINT (-91.02473 41.45727),MUSCATINE,1031200.0,AMERICAN FLAVORED VODKA,205.0,E & J GALLO WINERY,39492,NEW AMSTERDAM PINK WHITNEY,12.0,750.0,8.0,12.0,12.0,144.0,9.0,2.37
INV-82687100033,2025-05-19,3773,BENZ DISTRIBUTING,501 7TH AVE SE,CEDAR RAPIDS,52401.0,POINT (-91.65977 41.9756),LINN,1062500.0,FLAVORED RUM,370.0,PERNOD RICARD USA,42717,MALIBU COCONUT,12.0,1000.0,11.49,17.24,48.0,827.52,48.0,12.68
INV-82692300063,2025-05-19,10165,SUPER MARKET / DAVENPORT,6723 NORTHWEST BOULEVARD,DAVENPORT,52806.0,POINT (-90.6089 41.58923),SCOTT,1031200.0,AMERICAN FLAVORED VODKA,205.0,E & J GALLO WINERY,40192,NEW AMSTERDAM PINEAPPLE,24.0,375.0,4.0,6.0,4.0,24.0,1.5,0.39
INV-82708500031,2025-05-19,2616,HY-VEE FOOD AND DRUG / CLINTON,901 SOUTH 4TH ST,CLINTON,52732.0,POINT (-90.19198 41.83667),CLINTON,1032100.0,IMPORTED VODKAS,370.0,PERNOD RICARD USA,34007,ABSOLUT SWEDISH VODKA 80PRF,12.0,1000.0,12.99,19.49,12.0,233.88,12.0,3.17
INV-82669500027,2025-05-19,5623,EASYGO,2723 GRAND AVE,DES MOINES,50312.0,POINT (-93.65409 41.58463),POLK,1052100.0,IMPORTED BRANDIES,389.0,REMY COINTREAU USA INC,49084,REMY MARTIN 1738 ACCORD ROYAL,12.0,375.0,13.9,20.85,12.0,250.2,4.5,1.18
INV-82667300008,2025-05-19,5443,1ST STOP BEVERAGE SHOP,2839 EAST UNIVERSITY AVE.,DES MOINES,50317.0,POINT (-93.56146 41.60027),POLK,1011200.0,STRAIGHT BOURBON WHISKIES,65.0,JIM BEAM BRANDS,19062,JIM BEAM,48.0,100.0,1.4,2.1,96.0,201.6,9.6,2.53
INV-82713700088,2025-05-19,2576,HY-VEE WINE AND SPIRITS / STORM LAKE,1250 N LAKE ST,STORM LAKE,50588.0,POINT (-95.20164 42.6541),BUENA VISTA,1011100.0,BLENDED WHISKIES,65.0,JIM BEAM BRANDS,78186,TWISTED TEA WHISKEY,12.0,750.0,9.0,13.5,2.0,27.0,1.5,0.39
INV-82677400023,2025-05-19,10529,COUNTRY FOODS / BELLE PLAINE,1206 7TH AVENUE,BELLE PLAINE,52208.0,POINT (-92.27826 41.89664),BENTON,1031200.0,AMERICAN FLAVORED VODKA,260.0,DIAGEO AMERICAS,78291,SMIRNOFF PEACH LEMONADE,6.0,1750.0,14.75,22.13,2.0,44.26,3.5,0.92
INV-82668000073,2025-05-19,4169,SUPER QUICK 2 / HUBBELL,1824 HUBBELL AVE,DES MOINES,50317.0,POINT (-93.58672 41.59619),POLK,1052100.0,IMPORTED BRANDIES,420.0,MOET HENNESSY USA,48254,HENNESSY VS FLASK,12.0,375.0,11.49,17.24,12.0,206.88,4.5,1.18
INV-82677300018,2025-05-19,5594,DEPOT NORWAY,117 E RAILROAD ST,NORWAY,52318.0,POINT (-91.92026 41.90274),BENTON,1062400.0,SPICED RUM,260.0,DIAGEO AMERICAS,43244,CAPTAIN MORGAN 100PRF SPICED RUM,12.0,750.0,10.99,16.49,2.0,32.98,1.5,0.39
INV-82701900018,2025-05-19,3805,WASHINGTON STREET MINI MART,1601 WASHINGTON ST,DAVENPORT,52804.0,POINT (-90.59627 41.53595),SCOTT,1022100.0,MIXTO TEQUILA,395.0,PROXIMO,87403,JOSE CUERVO ESPECIAL SILVER,24.0,375.0,6.53,9.8,24.0,235.2,9.0,2.37
INV-82681100020,2025-05-19,2619,HY-VEE WINE AND SPIRITS / WDM,1725  74TH ST,WEST DES MOINES,50266.0,Unknown,POLK,1011100.0,BLENDED WHISKIES,260.0,DIAGEO AMERICAS,25608,SEAGRAMS 7 CROWN,6.0,1750.0,13.99,20.99,6.0,125.94,10.5,2.77
INV-82671300016,2025-05-19,6326,BEST DEALS / WATERLOO,1459 ANSBOROUGH AVENUE,WATERLOO,50701.0,POINT (-92.37697 42.49358),BLACK HAWK,1031200.0,AMERICAN FLAVORED VODKA,260.0,DIAGEO AMERICAS,77637,SMIRNOFF CHERRY,12.0,750.0,8.25,12.38,12.0,148.56,9.0,2.37
INV-82697600032,2025-05-19,2675,HY-VEE #2 / CORALVILLE,3285 CROSSPARK RD,CORALVILLE,52241.0,POINT (-91.6047 41.72224),JOHNSON,1042100.0,IMPORTED DRY GINS,260.0,DIAGEO AMERICAS,28866,TANQUERAY GIN,12.0,750.0,14.49,21.74,12.0,260.88,9.0,2.37
INV-82675600139,2025-05-19,6236,WESTSIDE SPIRITS / CEDAR RAPIDS,3330 16TH AVE. SW,CEDAR RAPIDS,52404.0,POINT (-91.71556 41.96385),LINN,1081600.0,WHISKEY LIQUEUR,421.0,SAZERAC COMPANY  INC,64864,FIREBALL CINNAMON WHISKEY,24.0,375.0,5.33,8.0,24.0,192.0,9.0,2.37
INV-82708800020,2025-05-19,6000,PORTERS CONVENIENCE 66 / CLINTON,1512 LINCOLN WAY,CLINTON,52732.0,POINT (-90.22192 41.81735),CLINTON,1052100.0,IMPORTED BRANDIES,389.0,REMY COINTREAU USA INC,49185,REMY MARTIN VSOP FLASK,12.0,375.0,11.58,17.37,1.0,17.37,0.37,0.09
INV-82675600103,2025-05-19,6236,WESTSIDE SPIRITS / CEDAR RAPIDS,3330 16TH AVE. SW,CEDAR RAPIDS,52404.0,POINT (-91.71556 41.96385),LINN,1062400.0,SPICED RUM,260.0,DIAGEO AMERICAS,43331,CAPTAIN MORGAN ORIGINAL SPICED MINI,12.0,50.0,4.8,7.2,2.0,14.4,0.1,0.02
INV-82692300120,2025-05-19,10165,SUPER MARKET / DAVENPORT,6723 NORTHWEST BOULEVARD,DAVENPORT,52806.0,POINT (-90.6089 41.58923),SCOTT,1022200.0,100% AGAVE TEQUILA,395.0,PROXIMO,87509,1800 SILVER,12.0,375.0,9.25,13.88,2.0,27.76,0.75,0.19
INV-82701900013,2025-05-19,3805,WASHINGTON STREET MINI MART,1601 WASHINGTON ST,DAVENPORT,52804.0,POINT (-90.59627 41.53595),SCOTT,1051100.0,AMERICAN BRANDIES,205.0,E & J GALLO WINERY,52593,E & J VS,24.0,200.0,2.14,3.21,24.0,77.04,4.8,1.26
INV-82696300004,2025-05-19,10068,ESSENTIALS PLUS / CLINTON,2712 SOUTH 25TH STREET SUITE D3,CLINTON,52732.0,POINT (-90.24471 41.8187),CLINTON,1031100.0,AMERICAN VODKAS,434.0,LUXCO INC,36304,HAWKEYE VODKA,24.0,375.0,2.0,3.0,10.0,30.0,3.75,0.99
INV-82689000016,2025-05-19,10208,HAWKEYE CONVENIENCE STORE / CEDAR RAPIDS,250 16TH AVENUE,CEDAR RAPIDS,52404.0,POINT (-91.66758 41.96166),LINN,1081400.0,AMERICAN SCHNAPPS,421.0,SAZERAC COMPANY  INC,84135,99 PEACHES,48.0,100.0,1.0,1.5,48.0,72.0,4.8,1.26
INV-82677500009,2025-05-19,4070,GRIEDER BEVERAGE DEPOT,708  13TH ST,BELLE PLAINE,52208.0,POINT (-92.27723 41.89707),BENTON,1011200.0,STRAIGHT BOURBON WHISKIES,421.0,SAZERAC COMPANY  INC,21462,BENCHMARK FULL PROOF,12.0,750.0,11.5,17.25,1.0,17.25,0.75,0.19
INV-82700700001,2025-05-19,2465,SID'S BEVERAGE SHOP,2727 DODGE ST,DUBUQUE,52003.0,POINT (-90.70516 42.49183),DUBUQUE,1012100.0,CANADIAN WHISKIES,260.0,DIAGEO AMERICAS,10804,CROWN ROYAL REGAL APPLE,44.0,200.0,5.0,7.5,4.0,30.0,0.8,0.21
